State_Code_Origin,County_Code_Origin,State_Code_Dest,County_Code_Dest,State_Abbrv,County_Name,Return_Num,Exmpt_Num,Aggr_AGI,,
26,035,26,145,MI,Saginaw County,16,37,606,,
26,035,26,057,MI,Gratiot County,14,27,510,,
26,035,26,133,MI,Osceola County,14,34,415,,
26,035,26,107,MI,Mecosta County,13,21,280,,
26,035,26,075,MI,Jackson County,12,37,397,,
26,035,26,045,MI,Eaton County,10,15,260,,
26,035,26,117,MI,Montcalm County,10,20,303,,
26,035,58,000,SS,Other Flows - Same State,127,210,"2,768",,
26,035,59,000,DS,Other Flows - Diff State,253,473,"7,251",,
26,037,96,000,MI,Clinton County Tot Mig-US & For,"2,311","3,923","85,362",,
26,037,97,000,MI,Clinton County Tot Mig-US,"2,296","3,897","85,099",,
26,037,97,001,MI,Clinton County Tot Mig-Same St,"1,728","2,917","59,259",,
26,037,97,003,MI,Clinton County Tot Mig-Diff St,568,980,"25,840",,
26,037,98,000,MI,Clinton County Tot Mig-Foreign,15,26,263,,
26,037,26,037,MI,Clinton County Non-Migrants,"26,312","60,999","1,659,815",,
26,037,26,065,MI,Ingham County,726,"1,153","21,259",,
26,037,26,045,MI,Eaton County,247,414,"8,846",,
26,037,26,155,MI,Shiawassee County,105,204,"2,905",,
26,037,26,057,MI,Gratiot County,76,157,"2,673",,
26,037,26,067,MI,Ionia County,67,151,"3,117",,
26,037,26,081,MI,Kent County,64,95,"2,183",,
26,037,26,125,MI,Oakland County,53,70,"2,308",,
26,037,17,031,IL,Cook County,33,35,"1,195",,
26,037,26,163,MI,Wayne County,30,34,723,,
26,037,04,013,AZ,Maricopa County,27,44,"1,056",,
26,037,26,117,MI,Montcalm County,26,58,819,,
26,037,26,077,MI,Kalamazoo County,24,29,493,,
26,037,26,073,MI,Isabella County,23,41,769,,
26,037,26,161,MI,Washtenaw County,22,31,759,,
26,037,26,145,MI,Saginaw County,21,35,557,,
26,037,26,049,MI,Genesee County,19,34,827,,
26,037,26,099,MI,Macomb County,17,28,432,,
26,037,26,093,MI,Livingston County,15,31,"1,268",,
26,037,26,035,MI,Clare County,14,23,386,,
26,037,26,075,MI,Jackson County,14,26,491,,
26,037,26,055,MI,Grand Traverse County,13,22,835,,
26,037,32,003,NV,Clark County,13,18,308,,
26,037,26,139,MI,Ottawa County,11,18,888,,
26,037,58,000,SS,Other Flows - Same State,141,263,"6,722",,
26,037,59,000,DS,Other Flows - Diff State,495,883,"23,282",,
26,037,59,001,DS,Other Flows - Northeast,38,62,"1,236",,
26,037,59,003,DS,Other Flows - Midwest,115,233,"5,984",,
26,037,59,005,DS,Other Flows - South,242,423,"11,227",,
26,037,59,007,DS,Other Flows - West,100,165,"4,836",,
26,037,57,009,FR,Foreign - Other flows,15,26,263,,
26,039,96,000,MI,Crawford County Tot Mig-US & For,387,689,"10,803",,
26,039,97,000,MI,Crawford County Tot Mig-US,387,689,"10,803",,
26,039,97,001,MI,Crawford County Tot Mig-Same St,259,472,"7,040",,
26,039,97,003,MI,Crawford County Tot Mig-Diff St,128,217,"3,763",,
26,039,98,000,MI,Crawford County Tot Mig-Foreign,d,d,d,,
26,039,26,039,MI,Crawford County Non-Migrants,"5,090","10,660","199,810",,
26,039,26,137,MI,Otsego County,37,61,"1,004",,
26,039,26,143,MI,Roscommon County,34,66,728,,
26,039,26,081,MI,Kent County,12,17,328,,
26,039,26,125,MI,Oakland County,12,14,193,,
26,039,26,065,MI,Ingham County,10,21,332,,
26,039,26,135,MI,Oscoda County,10,27,370,,
26,039,58,000,SS,Other Flows - Same State,144,266,"4,084",,
26,039,59,000,DS,Other Flows - Diff State,128,217,"3,763",,
26,039,59,001,DS,Other Flows - Northeast,12,21,230,,
26,039,59,003,DS,Other Flows - Midwest,22,40,"1,193",,
26,039,59,005,DS,Other Flows - South,61,108,"1,669",,
26,039,59,007,DS,Other Flows - West,33,48,670,,
26,041,96,000,MI,Delta County Tot Mig-US & For,664,"1,095","18,822",,
26,041,97,000,MI,Delta County Tot Mig-US,664,"1,095","18,822",,
26,041,97,001,MI,Delta County Tot Mig-Same St,328,548,"8,647",,
26,041,97,003,MI,Delta County Tot Mig-Diff St,336,547,"10,175",,
26,041,98,000,MI,Delta County Tot Mig-Foreign,d,d,d,,
26,041,26,041,MI,Delta County Non-Migrants,"15,092","31,791","674,127",,
26,041,26,103,MI,Marquette County,69,101,"1,767",,
26,041,26,109,MI,Menominee County,63,124,"1,487",,
26,041,26,043,MI,Dickinson County,28,49,571,,
26,041,55,009,WI,Brown County,27,42,769,,
26,041,26,153,MI,Schoolcraft County,16,26,656,,
26,041,55,079,WI,Milwaukee County,16,24,422,,
26,041,26,081,MI,Kent County,15,24,542,,
26,041,55,075,WI,Marinette County,15,24,374,,
26,041,17,031,IL,Cook County,13,15,312,,
26,041,55,087,WI,Outagamie County,13,19,749,,
26,041,26,003,MI,Alger County,10,19,274,,
26,041,55,139,WI,Winnebago County,10,20,450,,
26,041,58,000,SS,Other Flows - Same State,127,205,"3,351",,
26,041,59,000,DS,Other Flows - Diff State,242,403,"7,098",,
26,041,59,001,DS,Other Flows - Northeast,21,39,880,,
26,041,59,003,DS,Other Flows - Midwest,101,173,"3,219",,
26,041,59,005,DS,Other Flows - South,53,100,"1,411",,
26,041,59,007,DS,Other Flows - West,67,91,"1,589",,
26,043,96,000,MI,Dickinson Count Tot Mig-US & For,572,954,"17,216",,
26,043,97,000,MI,Dickinson Count Tot Mig-US,572,954,"17,216",,
26,043,97,001,MI,Dickinson Count Tot Mig-Same St,186,299,"4,598",,
26,043,97,003,MI,Dickinson Count Tot Mig-Diff St,386,655,"12,618",,
26,043,98,000,MI,Dickinson Count Tot Mig-Foreign,d,d,d,,
26,043,26,043,MI,Dickinson Count Non-Migrants,"10,581","22,475","534,121",,
26,043,55,075,WI,Marinette County,51,83,"1,275",,
26,043,26,103,MI,Marquette County,38,60,"1,020",,
26,043,55,009,WI,Brown County,34,58,"1,157",,
26,043,55,037,WI,Florence County,27,57,"1,261",,
26,043,26,109,MI,Menominee County,24,44,491,,
26,043,26,071,MI,Iron County,21,37,567,,
26,043,17,031,IL,Cook County,14,18,468,,
26,043,26,041,MI,Delta County,13,21,214,,
26,043,55,087,WI,Outagamie County,12,18,410,,
26,043,26,061,MI,Houghton County,10,19,259,,
26,043,58,000,SS,Other Flows - Same State,80,118,"2,046",,
26,043,59,000,DS,Other Flows - Diff State,248,421,"8,047",,
26,045,96,000,MI,Eaton County Tot Mig-US & For,"3,823","6,656","134,585",,
26,045,97,000,MI,Eaton County Tot Mig-US,"3,806","6,630","134,047",,
26,045,97,001,MI,Eaton County Tot Mig-Same St,"2,720","4,722","91,016",,
26,045,97,003,MI,Eaton County Tot Mig-Diff St,"1,086","1,908","43,031",,
26,045,98,000,MI,Eaton County Tot Mig-Foreign,17,26,538,,
26,045,26,045,MI,Eaton County Non-Migrants,"40,994","88,254","2,284,647",,
26,045,26,065,MI,Ingham County,"1,402","2,452","39,315",,
26,045,26,037,MI,Clinton County,238,403,"9,930",,
26,045,26,025,MI,Calhoun County,134,257,"4,734",,
26,045,26,081,MI,Kent County,101,149,"5,577",,
26,045,26,067,MI,Ionia County,82,143,"2,506",,
26,045,26,015,MI,Barry County,78,151,"2,452",,
26,045,26,075,MI,Jackson County,62,128,"2,183",,
26,045,26,125,MI,Oakland County,61,91,"2,549",,
26,045,26,161,MI,Washtenaw County,49,79,"1,195",,
26,045,26,163,MI,Wayne County,48,75,"1,470",,
26,045,26,077,MI,Kalamazoo County,45,62,"1,449",,
26,045,26,093,MI,Livingston County,33,62,"1,665",,
26,045,26,155,MI,Shiawassee County,33,57,"1,066",,
26,045,04,013,AZ,Maricopa County,32,53,"1,142",,
26,045,32,003,NV,Clark County,32,71,"1,193",,
26,045,17,031,IL,Cook County,29,36,956,,
26,045,26,049,MI,Genesee County,29,59,"1,189",,
26,045,26,139,MI,Ottawa County,22,39,991,,
26,045,26,099,MI,Macomb County,19,30,722,,
26,045,26,073,MI,Isabella County,18,28,489,,
26,045,26,117,MI,Montcalm County,18,31,577,,
26,045,12,071,FL,Lee County,16,37,568,,
26,045,26,055,MI,Grand Traverse County,14,26,"1,142",,
26,045,26,145,MI,Saginaw County,14,22,486,,
26,045,48,201,TX,Harris County,14,24,336,,
26,045,12,081,FL,Manatee County,12,20,697,,
26,045,12,095,FL,Orange County,12,18,320,,
26,045,26,121,MI,Muskegon County,12,17,413,,
26,045,12,057,FL,Hillsborough County,11,15,269,,
26,045,26,021,MI,Berrien County,11,12,332,,
26,045,26,057,MI,Gratiot County,11,23,567,,
26,045,37,119,NC,Mecklenburg County,11,16,400,,
26,045,12,103,FL,Pinellas County,10,17,542,,
26,045,26,017,MI,Bay County,10,18,179,,
26,045,26,035,MI,Clare County,10,15,460,,
26,045,58,000,SS,Other Flows - Same State,166,293,"7,375",,
26,045,59,000,DS,Other Flows - Diff State,907,"1,601","36,608",,
26,045,59,001,DS,Other Flows - Northeast,100,159,"4,486",,
26,045,59,003,DS,Other Flows - Midwest,231,430,"9,863",,
26,045,59,005,DS,Other Flows - South,430,762,"16,167",,
26,045,59,007,DS,Other Flows - West,146,250,"6,092",,
26,045,57,009,FR,Foreign - Other flows,17,26,538,,
26,047,96,000,MI,Emmet County Tot Mig-US & For,939,"1,611","38,924",,
26,047,97,000,MI,Emmet County Tot Mig-US,939,"1,611","38,924",,
26,047,97,001,MI,Emmet County Tot Mig-Same St,571,"1,007","20,965",,
26,047,97,003,MI,Emmet County Tot Mig-Diff St,368,604,"17,959",,
26,047,98,000,MI,Emmet County Tot Mig-Foreign,d,d,d,,
26,047,26,047,MI,Emmet County Non-Migrants,"12,617","26,616","738,870",,
26,047,26,029,MI,Charlevoix County,137,246,"3,895",,
26,047,26,031,MI,Cheboygan County,93,172,"4,169",,
26,047,26,081,MI,Kent County,34,60,968,,
26,047,26,125,MI,Oakland County,33,65,"2,274",,
26,047,26,055,MI,Grand Traverse County,28,52,850,,
26,047,26,033,MI,Chippewa County,21,34,423,,
26,047,26,065,MI,Ingham County,21,41,698,,
26,047,17,031,IL,Cook County,20,25,585,,
26,047,26,009,MI,Antrim County,16,26,430,,
26,047,26,137,MI,Otsego County,16,28,665,,
26,047,26,103,MI,Marquette County,10,19,181,,
26,047,26,161,MI,Washtenaw County,10,12,310,,
26,047,26,163,MI,Wayne County,10,17,575,,
26,047,58,000,SS,Other Flows - Same State,142,235,"5,529",,
26,047,59,000,DS,Other Flows - Diff State,348,579,"17,374",,
26,047,59,001,DS,Other Flows - Northeast,23,37,780,,
26,047,59,003,DS,Other Flows - Midwest,68,125,"3,003",,
26,047,59,005,DS,Other Flows - South,149,265,"10,013",,
26,047,59,007,DS,Other Flows - West,108,152,"3,578",,
26,049,96,000,MI,Genesee County Tot Mig-US & For,"8,425","15,567","321,364",,
26,049,97,000,MI,Genesee County Tot Mig-US,"8,384","15,503","320,284",,
26,049,97,001,MI,Genesee County Tot Mig-Same St,"4,406","7,910","170,770",,
26,049,97,003,MI,Genesee County Tot Mig-Diff St,"3,978","7,593","149,513",,
26,049,98,000,MI,Genesee County Tot Mig-Foreign,41,64,"1,080",,
26,049,26,049,MI,Genesee County Non-Migrants,"161,933","347,151","8,075,254",,
26,049,26,125,MI,Oakland County,986,"1,647","41,640",,
26,049,26,087,MI,Lapeer County,380,757,"12,325",,
26,049,26,145,MI,Saginaw County,328,610,"9,223",,
26,049,26,163,MI,Wayne County,279,494,"9,561",,
26,049,26,093,MI,Livingston County,276,554,"13,036",,
26,049,26,155,MI,Shiawassee County,255,495,"7,665",,
26,049,26,099,MI,Macomb County,169,292,"6,446",,
26,049,04,013,AZ,Maricopa County,164,291,"5,762",,
26,049,26,065,MI,Ingham County,160,235,"4,305",,
26,049,26,157,MI,Tuscola County,155,320,"5,617",,
26,049,26,161,MI,Washtenaw County,152,214,"6,245",,
26,049,17,031,IL,Cook County,112,161,"3,980",,
26,049,26,081,MI,Kent County,104,180,"3,593",,
26,049,32,003,NV,Clark County,78,136,"2,678",,
26,049,26,077,MI,Kalamazoo County,62,81,"2,101",,
26,049,26,069,MI,Iosco County,56,101,"2,373",,
26,049,26,139,MI,Ottawa County,52,95,"1,549",,
26,049,26,045,MI,Eaton County,50,89,"2,381",,
26,049,26,017,MI,Bay County,49,97,"1,469",,
26,049,48,201,TX,Harris County,48,109,"1,696",,
26,049,18,097,IN,Marion County,46,78,"1,442",,
26,049,37,119,NC,Mecklenburg County,43,88,"1,120",,
26,049,47,037,TN,Davidson County,43,76,"1,102",,
26,049,06,037,CA,Los Angeles County,42,52,"1,487",,
26,049,26,055,MI,Grand Traverse County,42,74,"1,106",,
26,049,12,103,FL,Pinellas County,41,69,"1,242",,
26,049,26,129,MI,Ogemaw County,40,90,839,,
26,049,26,051,MI,Gladwin County,39,77,"1,890",,
26,049,39,049,OH,Franklin County,39,61,843,,
26,049,12,071,FL,Lee County,38,70,"3,385",,
26,049,12,101,FL,Pasco County,38,71,"1,141",,
26,049,26,143,MI,Roscommon County,37,71,"2,660",,
26,049,26,073,MI,Isabella County,36,52,"1,731",,
26,049,06,073,CA,San Diego County,35,66,"1,006",,
26,049,26,035,MI,Clare County,35,58,825,,
26,049,26,111,MI,Midland County,34,79,"1,274",,
26,049,12,095,FL,Orange County,33,47,603,,
26,049,26,147,MI,St Clair County,33,55,999,,
26,049,04,019,AZ,Pima County,32,53,939,,
26,049,13,089,GA,Dekalb County,32,65,716,,
26,049,26,011,MI,Arenac County,32,68,832,,
26,049,12,057,FL,Hillsborough County,31,53,887,,
26,049,13,135,GA,Gwinnett County,31,70,"1,118",,
26,049,47,157,TN,Shelby County,31,71,964,,
26,049,12,105,FL,Polk County,30,56,"1,463",,
26,049,26,121,MI,Muskegon County,28,57,"1,276",,
26,049,12,011,FL,Broward County,27,47,770,,
26,049,26,037,MI,Clinton County,27,50,"1,042",,
26,049,48,439,TX,Tarrant County,27,64,950,,
26,049,13,121,GA,Fulton County,26,55,595,,
26,049,26,031,MI,Cheboygan County,26,44,"1,303",,
26,049,57,005,FR,Foreign - APO/FPO ZIPs,26,32,562,,
26,049,04,021,AZ,Pinal County,25,53,712,,
26,049,12,099,FL,Palm Beach County,25,50,"1,831",,
26,049,48,113,TX,Dallas County,25,43,576,,
26,049,13,067,GA,Cobb County,24,37,654,,
26,049,26,025,MI,Calhoun County,24,44,925,,
26,049,26,075,MI,Jackson County,24,39,733,,
26,049,37,183,NC,Wake County,24,46,"1,170",,
26,049,12,115,FL,Sarasota County,23,61,"2,157",,
26,049,48,453,TX,Travis County,23,36,909,,
26,049,39,095,OH,Lucas County,22,37,585,,
26,049,56,005,WY,Campbell County,22,44,590,,
26,049,12,021,FL,Collier County,21,36,"1,471",,
26,049,12,069,FL,Lake County,21,36,753,,
26,049,26,151,MI,Sanilac County,21,36,354,,
26,049,26,001,MI,Alcona County,20,43,"1,064",,
26,049,48,085,TX,Collin County,20,48,630,,
26,049,12,031,FL,Duval County,19,30,436,,
26,049,12,081,FL,Manatee County,19,31,669,,
26,049,26,007,MI,Alpena County,19,27,424,,
26,049,26,033,MI,Chippewa County,19,43,615,,
26,049,06,059,CA,Orange County,18,27,889,,
26,049,08,041,CO,El Paso County,18,34,531,,
26,049,12,015,FL,Charlotte County,18,30,"1,259",,
26,049,26,115,MI,Monroe County,18,31,714,,
26,049,26,021,MI,Berrien County,17,25,"1,128",,
26,049,26,063,MI,Huron County,17,38,589,,
26,049,26,107,MI,Mecosta County,17,19,402,,
26,049,06,071,CA,San Bernardino County,16,29,459,,
26,049,12,127,FL,Volusia County,16,18,384,,
26,049,18,003,IN,Allen County,16,35,671,,
26,049,26,133,MI,Osceola County,16,31,694,,
26,049,39,035,OH,Cuyahoga County,16,23,813,,
26,049,53,033,WA,King County,16,22,457,,
26,049,26,005,MI,Allegan County,15,35,853,,
26,049,48,029,TX,Bexar County,15,31,664,,
26,049,04,015,AZ,Mohave County,14,34,571,,
26,049,18,057,IN,Hamilton County,14,28,781,,
26,049,21,111,KY,Jefferson County,14,37,693,,
26,049,36,061,NY,New York County,14,15,779,,
26,049,39,113,OH,Montgomery County,14,25,669,,
26,049,47,119,TN,Maury County,14,24,302,,
26,049,47,165,TN,Sumner County,14,29,561,,
26,049,56,025,WY,Natrona County,14,37,318,,
26,049,12,083,FL,Marion County,13,26,567,,
26,049,26,047,MI,Emmet County,13,18,"5,673",,
26,049,26,137,MI,Otsego County,13,16,308,,
26,049,37,051,NC,Cumberland County,13,24,321,,
26,049,45,045,SC,Greenville County,13,34,644,,
26,049,47,149,TN,Rutherford County,13,40,601,,
26,049,48,027,TX,Bell County,13,22,247,,
26,049,48,491,TX,Williamson County,13,25,560,,
26,049,51,153,VA,Prince William County,13,27,370,,
26,049,01,089,AL,Madison County,12,22,753,,
26,049,08,001,CO,Adams County,12,30,352,,
26,049,15,003,HI,Honolulu County,12,16,204,,
26,049,17,043,IL,Dupage County,12,22,582,,
26,049,26,029,MI,Charlevoix County,12,16,707,,
26,049,26,039,MI,Crawford County,12,29,292,,
26,049,26,079,MI,Kalkaska County,12,23,271,,
26,049,26,091,MI,Lenawee County,12,23,488,,
26,049,29,189,MO,St Louis County,12,26,917,,
26,049,45,019,SC,Charleston County,12,20,383,,
26,049,51,059,VA,Fairfax County,12,14,585,,
26,049,51,810,VA,Virginia Beach city,12,21,418,,
26,049,12,055,FL,Highlands County,11,18,489,,
26,049,13,151,GA,Henry County,11,23,262,,
26,049,26,165,MI,Wexford County,11,21,335,,
26,049,27,053,MN,Hennepin County,11,19,360,,
26,049,36,029,NY,Erie County,11,33,483,,
26,049,40,109,OK,Oklahoma County,11,21,204,,
26,049,40,143,OK,Tulsa County,11,19,207,,
26,049,41,051,OR,Multnomah County,11,14,277,,
26,049,45,015,SC,Berkeley County,11,18,574,,
26,049,51,710,VA,Norfolk city,11,16,261,,
26,049,12,009,FL,Brevard County,10,20,430,,
26,049,12,053,FL,Hernando County,10,24,502,,
26,049,17,097,IL,Lake County,10,24,647,,
26,049,26,101,MI,Manistee County,10,15,759,,
26,049,26,113,MI,Missaukee County,10,22,566,,
26,049,26,119,MI,Montmorency County,10,18,598,,
26,049,26,135,MI,Oscoda County,10,17,276,,
26,049,28,047,MS,Harrison County,10,17,195,,
26,049,37,021,NC,Buncombe County,10,16,301,,
26,049,37,067,NC,Forsyth County,10,20,313,,
26,049,48,141,TX,El Paso County,10,24,938,,
26,049,53,061,WA,Snohomish County,10,18,452,,
26,049,55,079,WI,Milwaukee County,10,22,339,,
26,049,58,000,SS,Other Flows - Same State,132,245,"6,698",,
26,049,59,000,DS,Other Flows - Diff State,"1,961","3,883","74,949",,
26,049,59,001,DS,Other Flows - Northeast,185,320,"8,881",,
26,049,59,003,DS,Other Flows - Midwest,453,900,"19,557",,
26,049,59,005,DS,Other Flows - South,"1,036","2,111","34,627",,
26,049,59,007,DS,Other Flows - West,287,552,"11,884",,
26,049,57,009,FR,Foreign - Other flows,15,32,519,,
26,051,96,000,MI,Gladwin County Tot Mig-US & For,619,"1,134","20,777",,
26,051,97,000,MI,Gladwin County Tot Mig-US,619,"1,134","20,777",,
26,051,97,001,MI,Gladwin County Tot Mig-Same St,454,833,"12,839",,
26,051,97,003,MI,Gladwin County Tot Mig-Diff St,165,301,"7,938",,
26,051,98,000,MI,Gladwin County Tot Mig-Foreign,d,d,d,,
26,051,26,051,MI,Gladwin County Non-Migrants,"9,692","20,476","390,363",,
26,051,26,111,MI,Midland County,109,202,"3,004",,
26,051,26,035,MI,Clare County,39,82,"1,156",,
26,051,26,125,MI,Oakland County,36,55,"1,167",,
26,051,26,017,MI,Bay County,34,64,"1,191",,
26,051,26,129,MI,Ogemaw County,29,50,656,,
26,051,26,073,MI,Isabella County,27,55,806,,
26,051,26,049,MI,Genesee County,26,46,679,,
26,051,26,145,MI,Saginaw County,25,38,785,,
26,051,26,163,MI,Wayne County,16,32,429,,
26,051,26,099,MI,Macomb County,11,14,252,,
26,051,26,081,MI,Kent County,10,17,435,,
26,051,26,143,MI,Roscommon County,10,19,136,,
26,051,58,000,SS,Other Flows - Same State,82,159,"2,141",,
26,051,59,000,DS,Other Flows - Diff State,165,301,"7,938",,
26,053,96,000,MI,Gogebic County Tot Mig-US & For,341,556,"9,202",,
26,053,97,000,MI,Gogebic County Tot Mig-US,341,556,"9,202",,
26,053,97,001,MI,Gogebic County Tot Mig-Same St,70,114,"1,694",,
26,053,97,003,MI,Gogebic County Tot Mig-Diff St,271,442,"7,508",,
26,053,98,000,MI,Gogebic County Tot Mig-Foreign,d,d,d,,
26,053,26,053,MI,Gogebic County Non-Migrants,"5,934","11,589","234,185",,
26,053,55,051,WI,Iron County,42,74,993,,
26,053,26,131,MI,Ontonagon County,11,15,243,,
26,053,27,053,MN,Hennepin County,11,15,193,,
26,053,58,000,SS,Other Flows - Same State,59,99,"1,452",,
26,053,59,000,DS,Other Flows - Diff State,218,353,"6,322",,
26,055,96,000,MI,Grand Traverse Tot Mig-US & For,"2,429","4,055","85,275",,
26,055,97,000,MI,Grand Traverse Tot Mig-US,"2,419","4,041","84,924",,
26,055,97,001,MI,Grand Traverse Tot Mig-Same St,"1,439","2,417","50,622",,
26,055,97,003,MI,Grand Traverse Tot Mig-Diff St,980,"1,624","34,302",,
26,055,98,000,MI,Grand Traverse Tot Mig-Foreign,10,14,351,,
26,055,26,055,MI,Grand Traverse Non-Migrants,"33,601","69,574","1,919,383",,
26,055,26,019,MI,Benzie County,167,295,"5,159",,
26,055,26,089,MI,Leelanau County,167,294,"6,295",,
26,055,26,165,MI,Wexford County,128,225,"3,175",,
26,055,26,079,MI,Kalkaska County,123,230,"3,644",,
26,055,26,081,MI,Kent County,111,178,"3,850",,
26,055,26,009,MI,Antrim County,86,150,"2,592",,
26,055,17,031,IL,Cook County,64,69,"1,907",,
26,055,26,125,MI,Oakland County,62,93,"2,016",,
26,055,26,065,MI,Ingham County,38,59,"2,586",,
26,055,26,077,MI,Kalamazoo County,36,45,"1,158",,
26,055,26,163,MI,Wayne County,31,54,848,,
26,055,26,047,MI,Emmet County,28,39,904,,
26,055,26,161,MI,Washtenaw County,27,32,631,,
26,055,26,029,MI,Charlevoix County,24,38,626,,
26,055,26,099,MI,Macomb County,24,40,932,,
26,055,26,139,MI,Ottawa County,24,35,"2,191",,
26,055,26,101,MI,Manistee County,23,40,722,,
26,055,26,049,MI,Genesee County,22,46,"4,092",,
26,055,32,003,NV,Clark County,22,26,651,,
26,055,04,013,AZ,Maricopa County,19,27,887,,
26,055,26,073,MI,Isabella County,18,27,298,,
26,055,26,145,MI,Saginaw County,17,36,655,,
26,055,26,113,MI,Missaukee County,16,23,311,,
26,055,06,037,CA,Los Angeles County,15,20,482,,
26,055,53,033,WA,King County,15,17,400,,
26,055,12,103,FL,Pinellas County,14,21,500,,
26,055,26,133,MI,Osceola County,14,28,318,,
26,055,06,073,CA,San Diego County,13,14,270,,
26,055,26,093,MI,Livingston County,13,20,491,,
26,055,26,103,MI,Marquette County,12,20,340,,
26,055,26,121,MI,Muskegon County,12,23,418,,
26,055,26,137,MI,Otsego County,12,20,339,,
26,055,37,021,NC,Buncombe County,11,20,313,,
26,055,12,011,FL,Broward County,10,22,575,,
26,055,26,025,MI,Calhoun County,10,17,234,,
26,055,26,107,MI,Mecosta County,10,16,254,,
26,055,26,111,MI,Midland County,10,21,347,,
26,055,58,000,SS,Other Flows - Same State,174,273,"5,194",,
26,055,59,000,DS,Other Flows - Diff State,797,"1,388","28,318",,
26,055,59,001,DS,Other Flows - Northeast,67,101,"2,408",,
26,055,59,003,DS,Other Flows - Midwest,171,289,"6,170",,
26,055,59,005,DS,Other Flows - South,351,669,"13,337",,
26,055,59,007,DS,Other Flows - West,208,329,"6,402",,
26,055,57,009,FR,Foreign - Other flows,10,14,351,,
26,057,96,000,MI,Gratiot County Tot Mig-US & For,941,"1,808","31,016",,
26,057,97,000,MI,Gratiot County Tot Mig-US,941,"1,808","31,016",,
26,057,97,001,MI,Gratiot County Tot Mig-Same St,687,"1,312","22,024",,
26,057,97,003,MI,Gratiot County Tot Mig-Diff St,254,496,"8,992",,
26,057,98,000,MI,Gratiot County Tot Mig-Foreign,d,d,d,,
26,057,26,057,MI,Gratiot County Non-Migrants,"14,190","31,346","631,483",,
